jobType,workAreaCode,workYear,degree,industryType1,companyType,companySizeCode,jobSalaryMax,jobSalaryMin,term,jobSalaryMaxLevel,jobSalaryMinLevel
0,20300,5.0,4,5.0,1,3.0,25000.0,15000.0,0,3,2
0,21300,6.0,4,9.0,1,3.0,20000.0,15000.0,0,3,2
0,21500,6.0,4,35.0,1,2.0,20000.0,15000.0,0,3,2
0,150500,6.0,4,44.0,4,3.0,23000.0,12000.0,0,3,2
0,21500,5.0,4,35.0,1,2.0,20000.0,10000.0,0,3,2
0,999999,5.0,5,8.0,1,3.0,25000.0,18000.0,0,3,2
0,21100,6.0,5,9.0,1,1.0,20000.0,15000.0,0,3,2
0,30706,5.0,5,52.0,1,2.0,20000.0,10000.0,0,3,2
0,21000,5.0,5,4.0,3,1.0,20000.0,10000.0,0,3,2
0,21200,6.0,5,2.0,1,2.0,20000.0,15000.0,0,3,2
0,21100,6.0,5,31.0,1,2.0,25000.0,15000.0,0,3,2
0,21100,5.0,5,2.0,1,2.0,25000.0,15000.0,0,3,2
0,21500,5.0,5,32.0,3,5.0,25000.0,20000.0,0,3,3
0,21500,0.0,5,9.0,2,3.0,25000.0,15000.0,0,3,2
0,21100,5.0,5,5.0,6,7.0,20000.0,15000.0,0,3,2
0,20000,5.0,5,31.0,6,5.0,20000.0,10000.0,0,3,2
0,21100,6.0,5,65.0,1,3.0,30000.0,18000.0,0,3,2
0,21000,0.0,6,47.0,1,2.0,30000.0,15000.0,0,3,2
0,70306,5.0,5,2.0,4,3.0,30000.0,15000.0,0,3,2
0,21000,5.0,5,2.0,5,2.0,30000.0,15000.0,0,3,2
0,21000,5.0,5,2.0,4,3.0,30000.0,15000.0,0,3,2
0,21800,6.0,5,47.0,1,2.0,30000.0,15000.0,0,3,2
0,21300,8.0,5,33.0,3,4.0,30000.0,20000.0,0,3,3
0,230303,6.0,5,58.0,1,5.0,35000.0,20000.0,0,3,3
0,21000,6.0,5,2.0,4,3.0,30000.0,15000.0,0,3,2
0,20000,6.0,4,38.0,3,5.0,35000.0,25000.0,0,3,3
0,21000,5.0,5,2.0,4,3.0,30000.0,15000.0,0,3,2
0,21000,6.0,5,2.0,4,3.0,30000.0,15000.0,0,3,2
0,140400,7.0,4,33.0,4,2.0,30000.0,20000.0,0,3,3
0,20000,6.0,5,5.0,2,3.0,35000.0,25000.0,0,3,3
0,21000,6.0,5,2.0,4,3.0,35000.0,25000.0,0,3,3
0,21000,6.0,5,58.0,1,4.0,35000.0,20000.0,0,3,3
0,21100,6.0,5,1.0,1,2.0,30000.0,15000.0,0,3,2
0,20400,6.0,4,9.0,1,3.0,35000.0,20000.0,0,3,3
0,20000,8.0,5,65.0,2,3.0,30000.0,20000.0,0,3,3
0,21100,6.0,5,1.0,1,2.0,30000.0,15000.0,0,3,2
0,21900,8.0,5,43.0,5,3.0,30000.0,20000.0,0,3,3
0,21100,4.0,5,2.0,1,3.0,30000.0,18000.0,0,3,2
0,21000,4.0,5,2.0,1,1.0,30000.0,15000.0,0,3,2
0,70300,0.0,6,14.0,2,5.0,30000.0,15000.0,0,3,2
0,20000,6.0,0,32.0,6,7.0,32000.0,16000.0,0,3,2
0,20000,5.0,5,32.0,4,3.0,30000.0,18000.0,0,3,2
0,21000,6.0,5,58.0,1,4.0,30000.0,15000.0,0,3,2
0,20000,5.0,5,1.0,2,2.0,30000.0,15000.0,0,3,2
0,20000,6.0,5,32.0,4,3.0,30000.0,20000.0,0,3,3
0,21300,5.0,5,65.0,2,4.0,30000.0,15000.0,0,3,2
0,20000,5.0,5,32.0,4,3.0,30000.0,18000.0,0,3,2
0,20000,6.0,5,32.0,4,3.0,30000.0,20000.0,0,3,3
0,20300,5.0,5,3.0,5,4.0,30000.0,15000.0,0,3,2
0,21100,8.0,4,26.0,1,2.0,30000.0,21000.0,0,3,3
0,20400,6.0,5,5.0,2,2.0,30000.0,20000.0,0,3,3
0,20500,6.0,5,39.0,5,4.0,30000.0,22000.0,0,3,3
0,20600,4.0,5,35.0,1,1.0,30000.0,16000.0,0,3,2
0,21800,4.0,5,35.0,4,3.0,35000.0,25000.0,0,3,3
0,20600,6.0,5,35.0,1,1.0,30000.0,16000.0,0,3,2
0,21100,5.0,5,5.0,1,3.0,33000.0,20000.0,0,3,3
0,20000,6.0,6,33.0,1,2.0,30000.0,20000.0,0,3,3
0,21100,4.0,6,47.0,1,3.0,30000.0,15000.0,0,3,2
0,20600,6.0,5,1.0,3,3.0,30000.0,20000.0,0,3,3
0,20600,6.0,5,1.0,3,3.0,35000.0,20000.0,0,3,3
0,20000,5.0,5,1.0,1,3.0,30000.0,20000.0,0,3,3
0,20600,6.0,5,1.0,3,3.0,35000.0,20000.0,0,3,3
0,20000,5.0,5,1.0,1,3.0,30000.0,15000.0,0,3,2
0,20300,4.0,4,2.0,1,2.0,40000.0,20000.0,0,3,3
0,20000,6.0,5,59.0,2,4.0,40000.0,20000.0,0,3,3
0,70200,8.0,4,31.0,1,3.0,40000.0,30000.0,0,3,3
0,20000,5.0,5,61.0,1,6.0,40000.0,20000.0,0,3,3
0,21000,5.0,5,32.0,1,2.0,40000.0,25000.0,0,3,3
0,20000,6.0,5,61.0,1,6.0,40000.0,20000.0,0,3,3
0,20000,7.0,5,14.0,2,7.0,40000.0,30000.0,0,3,3
0,20000,6.0,5,61.0,1,6.0,40000.0,20000.0,0,3,3
0,21000,6.0,5,7.0,1,1.0,40000.0,25000.0,0,3,3
0,20000,5.0,0,32.0,6,7.0,45000.0,25000.0,0,3,3
0,21000,7.0,5,7.0,1,1.0,40000.0,30000.0,0,3,3
0,20300,5.0,4,23.0,1,1.0,40000.0,20000.0,0,3,3
0,21000,5.0,5,2.0,1,2.0,40000.0,20000.0,0,3,3
0,21000,5.0,5,32.0,1,2.0,40000.0,20000.0,0,3,3
0,20300,5.0,4,23.0,1,1.0,40000.0,20000.0,0,3,3
0,21000,5.0,5,2.0,1,2.0,45000.0,25000.0,0,3,3
0,20000,5.0,0,32.0,6,7.0,45000.0,25000.0,0,3,3
0,20600,8.0,6,36.0,2,7.0,40000.0,30000.0,0,3,3
0,20500,5.0,5,32.0,1,2.0,40000.0,20000.0,0,3,3
0,20600,6.0,5,36.0,2,7.0,45000.0,25000.0,0,3,3
0,21000,4.0,5,2.0,1,2.0,40000.0,20000.0,0,3,3
0,20500,6.0,4,32.0,1,2.0,40000.0,20000.0,0,3,3
0,20600,6.0,0,36.0,2,7.0,45000.0,25000.0,0,3,3
0,21000,6.0,5,2.0,1,2.0,40000.0,25000.0,0,3,3
0,20300,8.0,5,52.0,4,7.0,40000.0,30000.0,0,3,3
0,21000,6.0,5,36.0,2,7.0,40000.0,35000.0,0,3,3
0,21400,5.0,5,14.0,6,3.0,40000.0,20000.0,0,3,3
0,21500,0.0,4,51.0,5,3.0,40000.0,20000.0,0,3,3
0,21000,6.0,5,32.0,1,2.0,40000.0,20000.0,0,3,3
0,21400,5.0,4,14.0,6,3.0,40000.0,30000.0,0,3,3
0,21100,7.0,5,19.0,2,2.0,40000.0,30000.0,0,3,3
0,20000,5.0,0,32.0,6,7.0,40000.0,30000.0,0,3,3
0,21000,5.0,5,32.0,1,2.0,40000.0,20000.0,0,3,3
0,20100,5.0,5,32.0,1,2.0,40000.0,20000.0,0,3,3
0,71600,6.0,5,7.0,10,1.0,40000.0,30000.0,0,3,3
0,20900,6.0,0,32.0,6,7.0,40000.0,35000.0,0,3,3
0,20300,5.0,5,32.0,1,2.0,40000.0,20000.0,0,3,3
0,20000,5.0,0,32.0,6,7.0,40000.0,30000.0,0,3,3
0,20100,4.0,4,32.0,1,2.0,40000.0,20000.0,0,3,3
0,21500,6.0,6,58.0,1,7.0,40000.0,20000.0,0,3,3
0,21400,0.0,7,14.0,6,3.0,40000.0,20000.0,0,3,3
0,20300,5.0,4,32.0,1,2.0,40000.0,20000.0,0,3,3
0,21000,6.0,5,43.0,4,5.0,40000.0,20000.0,0,3,3
0,20500,5.0,5,32.0,1,2.0,40000.0,25000.0,0,3,3
0,20500,6.0,5,32.0,1,2.0,40000.0,20000.0,0,3,3
0,20400,5.0,5,32.0,1,2.0,40000.0,20000.0,0,3,3
0,20600,5.0,5,32.0,1,2.0,40000.0,20000.0,0,3,3
0,21000,8.0,6,24.0,1,1.0,100000.0,50000.0,0,3,3
0,20300,4.0,5,32.0,1,2.0,70000.0,35000.0,0,3,3
0,20000,6.0,5,7.0,5,5.0,50000.0,40000.0,0,3,3
0,20000,6.0,5,32.0,1,7.0,50000.0,30000.0,0,3,3
0,21000,5.0,4,24.0,1,1.0,100000.0,50000.0,0,3,3
0,20500,6.0,5,32.0,1,2.0,60000.0,30000.0,0,3,3
0,20000,5.0,5,32.0,1,7.0,60000.0,30000.0,0,3,3
0,21000,8.0,6,24.0,1,1.0,100000.0,50000.0,0,3,3
0,21000,6.0,5,32.0,1,2.0,50000.0,30000.0,0,3,3
0,20500,5.0,5,7.0,5,5.0,65000.0,45000.0,0,3,3
0,20000,5.0,5,32.0,1,7.0,60000.0,30000.0,0,3,3
0,21000,6.0,5,24.0,1,1.0,80000.0,40000.0,0,3,3
0,20400,6.0,5,32.0,1,2.0,50000.0,35000.0,0,3,3
0,21000,6.0,5,65.0,1,3.0,50000.0,40000.0,0,3,3
0,20000,5.0,5,32.0,1,7.0,60000.0,30000.0,0,3,3
0,21000,6.0,5,24.0,1,1.0,100000.0,50000.0,0,3,3
0,20800,4.0,5,32.0,1,2.0,50000.0,30000.0,0,3,3
0,21000,8.0,5,65.0,1,3.0,50000.0,30000.0,0,3,3
0,20000,0.0,5,32.0,1,7.0,80000.0,40000.0,0,3,3
0,21000,8.0,5,24.0,1,1.0,100000.0,50000.0,0,3,3
0,21000,5.0,5,32.0,1,2.0,50000.0,30000.0,0,3,3
0,20500,0.0,4,26.0,1,3.0,50000.0,30000.0,0,3,3
0,20000,0.0,5,32.0,1,7.0,80000.0,40000.0,0,3,3
0,21000,8.0,6,24.0,1,1.0,100000.0,50000.0,0,3,3
0,20800,5.0,5,32.0,1,2.0,80000.0,50000.0,0,3,3
0,21200,8.0,6,2.0,2,3.0,50000.0,30000.0,0,3,3
0,20000,5.0,5,32.0,1,7.0,50000.0,25000.0,0,3,3
0,21000,8.0,5,24.0,1,1.0,60000.0,30000.0,0,3,3
0,20500,5.0,4,32.0,1,2.0,60000.0,30000.0,0,3,3
0,21100,6.0,4,20.0,3,2.0,50000.0,30000.0,0,3,3
0,20000,0.0,5,32.0,1,7.0,50000.0,25000.0,0,3,3
0,21000,7.0,5,24.0,1,1.0,60000.0,30000.0,0,3,3
0,20400,5.0,5,32.0,1,2.0,50000.0,25000.0,0,3,3
0,20000,6.0,6,2.0,1,3.0,80000.0,40000.0,0,3,3
0,20000,6.0,5,32.0,1,7.0,60000.0,30000.0,0,3,3
0,21000,6.0,5,24.0,1,1.0,120000.0,60000.0,0,3,3
0,20300,6.0,5,32.0,1,2.0,60000.0,30000.0,0,3,3
0,21000,7.0,5,2.0,1,2.0,50000.0,25000.0,0,3,3
0,20000,6.0,5,32.0,1,7.0,50000.0,30000.0,0,3,3
0,21000,8.0,6,24.0,1,1.0,100000.0,50000.0,0,3,3
0,20500,5.0,5,32.0,1,2.0,50000.0,30000.0,0,3,3
0,20000,7.0,5,32.0,1,7.0,70000.0,40000.0,0,3,3
0,21000,6.0,6,24.0,1,1.0,60000.0,30000.0,0,3,3
0,20600,6.0,4,32.0,1,2.0,60000.0,30000.0,0,3,3
0,20000,5.0,5,32.0,1,7.0,50000.0,30000.0,0,3,3
0,21000,6.0,5,24.0,1,1.0,60000.0,30000.0,0,3,3
0,21000,5.0,5,32.0,1,2.0,50000.0,25000.0,0,3,3
0,20000,8.0,5,2.0,4,3.0,60000.0,30000.0,0,3,3
0,20000,6.0,5,32.0,1,7.0,60000.0,30000.0,0,3,3
0,21000,8.0,6,24.0,1,1.0,100000.0,50000.0,0,3,3
0,20400,5.0,5,32.0,1,2.0,60000.0,35000.0,0,3,3
0,999999,7.0,5,4.0,1,3.0,50000.0,25000.0,0,3,3
0,20000,7.0,5,32.0,1,7.0,70000.0,40000.0,0,3,3
0,21000,6.0,5,24.0,1,1.0,60000.0,30000.0,0,3,3
0,20900,5.0,5,32.0,1,2.0,50000.0,25000.0,0,3,3
0,20000,5.0,0,32.0,6,7.0,60000.0,30000.0,0,3,3
0,20000,6.0,5,32.0,1,7.0,55000.0,35000.0,0,3,3
0,21000,8.0,6,24.0,1,1.0,100000.0,50000.0,0,3,3
0,20600,5.0,5,32.0,1,2.0,50000.0,30000.0,0,3,3
0,20000,8.0,5,7.0,1,1.0,100000.0,80000.0,0,3,3
0,20000,6.0,5,32.0,1,7.0,55000.0,35000.0,0,3,3
0,21000,8.0,5,24.0,1,1.0,60000.0,30000.0,0,3,3
0,21000,5.0,5,32.0,1,2.0,50000.0,25000.0,0,3,3
0,21200,6.0,5,22.0,6,3.0,50000.0,35000.0,0,3,3
0,20000,0.0,5,32.0,1,7.0,50000.0,25000.0,0,3,3
0,21000,5.0,5,24.0,1,1.0,100000.0,50000.0,0,3,3
0,20300,5.0,4,32.0,1,2.0,50000.0,25000.0,0,3,3
0,20000,5.0,0,32.0,6,7.0,50000.0,30000.0,0,3,3
0,20000,7.0,5,32.0,1,7.0,60000.0,40000.0,0,3,3
0,21000,8.0,5,24.0,1,1.0,60000.0,30000.0,0,3,3
0,20100,6.0,5,32.0,1,2.0,50000.0,25000.0,0,3,3
0,21100,8.0,5,19.0,2,5.0,80000.0,70000.0,0,3,3
0,20000,6.0,5,32.0,1,7.0,50000.0,25000.0,0,3,3
0,21000,7.0,5,24.0,1,1.0,100000.0,50000.0,0,3,3
0,20900,5.0,5,32.0,1,2.0,60000.0,30000.0,0,3,3
0,20000,0.0,5,5.0,2,4.0,80000.0,50000.0,0,3,3
0,20000,6.0,5,32.0,1,7.0,50000.0,30000.0,0,3,3
0,21000,8.0,5,24.0,1,1.0,100000.0,50000.0,0,3,3
0,21000,5.0,5,32.0,1,2.0,50000.0,25000.0,0,3,3
0,20000,8.0,5,58.0,2,7.0,90000.0,55000.0,0,3,3
0,20000,6.0,5,32.0,1,7.0,70000.0,40000.0,0,3,3
0,21000,5.0,5,24.0,1,1.0,50000.0,30000.0,0,3,3
0,20500,5.0,5,32.0,1,2.0,80000.0,50000.0,0,3,3
0,20000,8.0,5,58.0,2,7.0,70000.0,45000.0,0,3,3
0,20000,6.0,5,32.0,1,7.0,55000.0,35000.0,0,3,3
0,21000,6.0,5,24.0,1,1.0,100000.0,50000.0,0,3,3
0,20800,6.0,4,32.0,1,2.0,50000.0,30000.0,0,3,3
0,20000,4.0,5,23.0,2,3.0,50000.0,35000.0,0,3,3
0,20000,6.0,5,32.0,1,7.0,80000.0,40000.0,0,3,3
0,21000,6.0,5,24.0,1,1.0,100000.0,50000.0,0,3,3
0,20300,5.0,5,32.0,1,2.0,50000.0,30000.0,0,3,3
0,20100,8.0,5,22.0,3,2.0,50000.0,40000.0,0,3,3
0,20000,6.0,5,32.0,1,7.0,70000.0,50000.0,0,3,3
0,21000,6.0,5,24.0,1,1.0,100000.0,50000.0,0,3,3
0,20300,6.0,5,32.0,1,2.0,50000.0,30000.0,0,3,3
0,21000,6.0,5,32.0,1,2.0,50000.0,30000.0,0,3,3
0,20000,6.0,5,32.0,1,7.0,55000.0,35000.0,0,3,3
0,20000,1.0,5,32.0,1,3.0,3000.0,2000.0,0,1,1
0,71600,1.0,5,15.0,2,2.0,4000.0,2000.0,0,1,1
0,20300,1.0,5,53.0,5,7.0,2640.0,1500.0,0,1,1
0,21000,1.0,4,9.0,1,3.0,3000.0,1500.0,0,1,1
0,21000,1.0,5,3.0,3,1.0,3000.0,2000.0,1,1,1
0,21000,1.0,4,32.0,1,3.0,3000.0,1500.0,0,1,1
0,21100,1.0,4,7.0,4,2.0,3000.0,2000.0,0,1,1
0,21000,1.0,5,42.0,2,2.0,3000.0,2000.0,1,1,1
0,80700,1.0,5,23.0,3,2.0,2500.0,2000.0,0,1,1
0,20000,1.0,5,43.0,1,7.0,4000.0,2000.0,0,1,1
0,20500,1.0,4,21.0,1,2.0,3000.0,2000.0,0,1,1
0,21000,1.0,5,7.0,1,2.0,3000.0,2000.0,0,1,1
0,20000,1.0,4,47.0,6,5.0,4000.0,2000.0,0,1,1
0,21200,1.0,4,47.0,5,2.0,3000.0,2000.0,0,1,1
0,20300,1.0,4,8.0,4,4.0,3000.0,2000.0,4,1,1
0,130200,1.0,5,8.0,4,1.0,2200.0,2000.0,0,1,1
0,20000,1.0,5,50.0,6,5.0,3000.0,2000.0,0,1,1
0,21100,1.0,2,58.0,1,4.0,3000.0,2000.0,0,1,1
0,21400,1.0,5,24.0,9,2.0,2800.0,1600.0,4,1,1
0,20000,1.0,6,2.0,1,2.0,4000.0,2000.0,0,1,1
0,20900,1.0,4,21.0,4,2.0,3000.0,2000.0,0,1,1
0,21400,1.0,5,24.0,9,2.0,2800.0,1600.0,4,1,1
0,21000,1.0,5,3.0,1,3.0,2000.0,1500.0,0,1,1
0,20000,1.0,5,65.0,2,6.0,3000.0,2000.0,0,1,1
0,21300,1.0,4,33.0,1,2.0,4000.0,2000.0,0,1,1
0,20100,1.0,5,3.0,1,3.0,3000.0,2000.0,0,1,1
0,20900,1.0,4,32.0,1,2.0,3000.0,2000.0,0,1,1
0,21000,1.0,5,32.0,1,2.0,3000.0,2000.0,0,1,1
0,21500,1.0,5,6.0,1,1.0,2500.0,1500.0,0,1,1
0,21100,1.0,4,50.0,1,2.0,3000.0,2000.0,0,1,1
0,20000,1.0,6,18.0,1,3.0,4000.0,2000.0,0,1,1
0,21000,1.0,5,18.0,1,3.0,2200.0,1300.0,0,1,1
0,21300,1.0,2,49.0,5,2.0,3000.0,2000.0,0,1,1
0,20100,1.0,5,7.0,1,3.0,2000.0,1000.0,4,1,1
0,20000,1.0,5,47.0,2,3.0,4000.0,2000.0,4,1,1
0,20000,1.0,4,9.0,1,3.0,4000.0,2000.0,0,1,1
0,20000,1.0,6,3.0,5,3.0,3200.0,1800.0,0,1,1
0,20000,1.0,5,42.0,2,3.0,2500.0,1500.0,4,1,1
0,20000,1.0,6,3.0,5,3.0,3200.0,1800.0,0,1,1
0,20000,1.0,5,42.0,2,3.0,2000.0,1500.0,4,1,1
0,20000,1.0,5,47.0,2,3.0,4000.0,2000.0,4,1,1
0,20000,1.0,6,3.0,5,3.0,3200.0,1800.0,0,1,1
0,21000,1.0,5,42.0,2,3.0,2000.0,1500.0,4,1,1
0,20000,1.0,5,47.0,2,3.0,4000.0,2000.0,4,1,1
0,20400,1.0,5,3.0,3,3.0,2000.0,1000.0,0,1,1
0,21000,1.0,5,42.0,2,3.0,3000.0,2000.0,4,1,1
0,20000,1.0,5,52.0,4,3.0,1999.0,1500.0,4,1,1
0,20300,1.0,6,24.0,5,3.0,3000.0,2000.0,0,1,1
0,21000,1.0,5,42.0,2,3.0,2000.0,1500.0,0,1,1
0,20000,1.0,6,3.0,5,3.0,1600.0,1200.0,4,1,1
0,20300,1.0,5,24.0,5,3.0,2500.0,2000.0,4,1,1
0,21000,1.0,5,42.0,2,3.0,2000.0,1500.0,0,1,1
0,20000,1.0,6,3.0,5,3.0,1600.0,1200.0,4,1,1
0,20000,1.0,5,28.0,5,3.0,2150.0,2000.0,0,1,1
0,20000,1.0,5,42.0,2,3.0,3000.0,2000.0,4,1,1
0,20000,1.0,5,3.0,5,3.0,1600.0,1200.0,4,1,1
0,20000,1.0,5,42.0,2,3.0,3000.0,2000.0,0,1,1
0,20000,1.0,5,3.0,5,3.0,1600.0,1200.0,4,1,1
0,21500,1.0,5,42.0,5,3.0,2000.0,1500.0,4,1,1
0,20000,1.0,5,3.0,5,3.0,1600.0,1200.0,4,1,1
0,20000,1.0,5,42.0,2,3.0,2000.0,1500.0,4,1,1
0,20000,1.0,5,3.0,5,3.0,1600.0,1200.0,4,1,1
0,20000,1.0,5,42.0,2,3.0,2000.0,1500.0,4,1,1
0,20000,1.0,5,3.0,5,3.0,1600.0,1200.0,4,1,1
0,20000,1.0,5,42.0,2,3.0,2000.0,1500.0,0,1,1
0,20000,1.0,5,3.0,5,3.0,1600.0,1200.0,4,1,1
0,20000,1.0,5,7.0,3,3.0,2001.0,2000.0,4,1,1
0,20600,3.0,2,35.0,5,2.0,4500.0,3000.0,0,1,1
0,71805,0.0,0,14.0,1,3.0,5000.0,3000.0,0,1,1
0,20600,0.0,4,4.0,1,3.0,6000.0,3000.0,1,1,1
0,20600,3.0,4,35.0,5,2.0,6000.0,3000.0,0,1,1
0,20300,0.0,5,6.0,1,2.0,5000.0,3000.0,1,1,1
0,20500,3.0,2,2.0,1,2.0,5000.0,3000.0,0,1,1
0,20000,0.0,5,32.0,1,7.0,4000.0,3000.0,0,1,1
0,20600,3.0,3,35.0,5,2.0,6000.0,3000.0,0,1,1
0,20000,3.0,1,51.0,3,7.0,3000.0,2500.0,0,1,1
0,20100,0.0,5,60.0,2,2.0,6000.0,3000.0,0,1,1
0,20000,0.0,5,32.0,1,7.0,4000.0,3000.0,0,1,1
0,20100,0.0,0,51.0,3,2.0,4500.0,3000.0,0,1,1
0,40300,0.0,4,32.0,1,3.0,5000.0,3000.0,1,1,1
0,21000,3.0,2,21.0,1,2.0,4500.0,3000.0,0,1,1
0,20000,0.0,5,32.0,1,7.0,4000.0,3000.0,0,1,1
0,21500,3.0,4,19.0,3,3.0,5000.0,3000.0,0,1,1
0,151800,3.0,4,5.0,1,2.0,5000.0,3000.0,0,1,1
0,20500,0.0,4,21.0,2,2.0,4000.0,3000.0,0,1,1
0,21000,0.0,0,8.0,4,4.0,3500.0,3000.0,0,1,1
0,20500,0.0,5,22.0,3,4.0,6000.0,3000.0,0,1,1
0,20000,6.0,2,51.0,1,5.0,6000.0,3000.0,0,1,1
0,20000,0.0,5,32.0,1,7.0,4000.0,3000.0,0,1,1
0,21100,0.0,4,47.0,1,3.0,5000.0,3000.0,0,1,1
0,20100,4.0,2,51.0,3,5.0,5000.0,3000.0,0,1,1
0,20600,3.0,2,51.0,1,5.0,5000.0,3000.0,0,1,1
0,21100,0.0,5,47.0,1,3.0,4000.0,3000.0,0,1,1
0,20600,6.0,2,51.0,1,5.0,5000.0,3000.0,0,1,1
0,20500,0.0,4,47.0,1,3.0,5000.0,3000.0,0,1,1
0,21800,0.0,1,58.0,1,5.0,3000.0,2500.0,0,1,1
0,21100,3.0,2,51.0,1,5.0,4000.0,3000.0,0,1,1
0,20000,0.0,5,32.0,1,7.0,5000.0,3000.0,0,1,1
0,20100,0.0,5,58.0,4,3.0,4000.0,2500.0,0,1,1
0,21000,0.0,2,47.0,2,5.0,5000.0,3000.0,0,1,1
0,20000,0.0,4,31.0,1,2.0,3500.0,3000.0,0,1,1
0,21000,5.0,0,26.0,1,1.0,4000.0,3000.0,0,1,1
0,20000,0.0,4,31.0,1,2.0,3500.0,3000.0,0,1,1
0,20000,0.0,5,32.0,1,7.0,5000.0,3000.0,0,1,1
0,21000,0.0,5,24.0,6,3.0,4000.0,3000.0,0,1,1
0,21500,3.0,0,5.0,1,2.0,3500.0,3000.0,0,1,1
0,20000,0.0,4,31.0,1,2.0,3500.0,3000.0,0,1,1
0,20000,0.0,5,32.0,1,7.0,4000.0,3000.0,0,1,1
0,20600,6.0,1,51.0,1,5.0,4500.0,3000.0,0,1,1
0,21500,3.0,1,5.0,3,3.0,3500.0,2800.0,0,1,1
0,20000,0.0,5,32.0,1,7.0,4000.0,3000.0,0,1,1
0,20500,0.0,0,53.0,5,3.0,3000.0,2800.0,0,1,1
0,21100,0.0,0,61.0,1,1.0,4000.0,3000.0,0,1,1
0,21400,0.0,3,22.0,1,2.0,4500.0,3000.0,0,1,1
0,21800,3.0,0,14.0,4,3.0,3500.0,3000.0,0,1,1
0,21800,4.0,2,8.0,1,1.0,6000.0,3000.0,0,1,1
0,21600,3.0,2,2.0,1,5.0,5000.0,3000.0,0,1,1
0,20000,0.0,5,32.0,1,7.0,5000.0,3000.0,0,1,1
0,21800,0.0,4,47.0,1,2.0,4500.0,3000.0,0,1,1
0,20000,0.0,5,32.0,1,7.0,4000.0,3000.0,0,1,1
0,21800,0.0,0,14.0,1,3.0,3000.0,2800.0,0,1,1
0,21300,0.0,5,35.0,1,3.0,3500.0,3000.0,0,1,1
0,20000,0.0,5,32.0,1,7.0,4000.0,3000.0,0,1,1
0,20000,3.0,2,33.0,1,2.0,5000.0,3000.0,0,1,1
0,21800,0.0,0,47.0,1,2.0,5000.0,3000.0,0,1,1
0,21300,0.0,5,35.0,1,3.0,3500.0,3000.0,0,1,1
0,20000,0.0,5,32.0,1,7.0,4000.0,3000.0,0,1,1
0,21600,5.0,2,33.0,2,5.0,6000.0,3000.0,0,1,1
0,21800,0.0,4,47.0,1,2.0,5000.0,3000.0,0,1,1
0,21300,0.0,5,35.0,1,3.0,3500.0,3000.0,0,1,1
0,20500,0.0,5,32.0,6,6.0,4000.0,3000.0,0,1,1
0,21800,0.0,1,14.0,1,4.0,4000.0,3000.0,0,1,1
0,21300,0.0,5,35.0,1,3.0,3500.0,3000.0,0,1,1
0,999999,0.0,0,7.0,1,3.0,6000.0,3000.0,0,1,1
0,21800,3.0,1,9.0,1,3.0,3000.0,2800.0,0,1,1
0,20000,0.0,5,32.0,1,7.0,4000.0,3000.0,0,1,1
0,20000,4.0,4,5.0,1,1.0,6000.0,3000.0,0,1,1
0,20000,0.0,5,32.0,1,7.0,4000.0,3000.0,0,1,1
0,20100,4.0,1,6.0,5,4.0,4000.0,2690.0,0,1,1
0,20000,0.0,5,12.0,1,2.0,6000.0,3000.0,0,1,1
0,20000,3.0,1,14.0,1,5.0,5000.0,3000.0,0,1,1
0,20300,4.0,4,5.0,1,1.0,6000.0,4000.0,0,1,1
0,21500,4.0,2,47.0,1,3.0,9000.0,4500.0,0,2,1
0,21800,3.0,4,50.0,1,3.0,6000.0,4500.0,0,1,1
0,21500,3.0,4,47.0,1,3.0,5000.0,4000.0,0,1,1
0,21500,0.0,2,14.0,1,2.0,6000.0,4500.0,0,1,1
0,21200,3.0,4,49.0,1,1.0,6000.0,4000.0,0,1,1
0,21000,0.0,4,52.0,1,2.0,6000.0,4500.0,0,1,1
0,21000,0.0,1,6.0,2,7.0,6000.0,4000.0,0,1,1
0,20000,0.0,3,38.0,1,1.0,5000.0,4000.0,0,1,1
0,20000,3.0,4,23.0,1,1.0,5000.0,4000.0,1,1,1
0,21300,0.0,1,6.0,2,7.0,6000.0,4000.0,0,1,1
0,20600,0.0,1,6.0,2,7.0,6000.0,4000.0,0,1,1
0,21400,0.0,1,6.0,2,7.0,6000.0,4000.0,0,1,1
0,21100,0.0,1,6.0,2,7.0,6000.0,4000.0,0,1,1
0,21800,3.0,3,22.0,1,1.0,5000.0,4000.0,0,1,1
0,20300,0.0,1,6.0,2,7.0,6000.0,4000.0,0,1,1
0,999999,0.0,4,1.0,1,3.0,8000.0,4000.0,0,2,1
0,20000,3.0,4,21.0,1,2.0,5000.0,4000.0,0,1,1
0,21100,0.0,1,6.0,2,7.0,6000.0,4000.0,0,1,1
0,21300,3.0,2,14.0,1,1.0,6000.0,4500.0,0,1,1
0,20100,0.0,1,6.0,2,7.0,6000.0,4000.0,0,1,1
0,21800,0.0,3,8.0,1,4.0,7000.0,3500.0,0,1,1
0,21500,0.0,1,6.0,2,7.0,6000.0,4000.0,0,1,1
0,21800,3.0,3,8.0,1,4.0,7000.0,3500.0,0,1,1
0,20900,0.0,1,6.0,2,7.0,6000.0,4000.0,0,1,1
0,110200,3.0,4,5.0,2,5.0,6500.0,4000.0,0,1,1
0,21200,3.0,3,14.0,1,3.0,8000.0,4000.0,0,2,1
0,21600,0.0,2,56.0,3,2.0,6000.0,4500.0,0,1,1
